"","id_law","alt_party","poverty","case_id","state","therm_dem","therm_rep","V161361x...Pre.Income","V161361x...Pre.Income..group.","V162309x...Income","age","intent_vote","intent_vote_reg","age_grp","live_comm","race_new","income"
"1112",3,"1","0",225,"FL",0,70,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,7,16,"1",20
"1113",3,"1","0",291,"NH",0,0,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,9,1,"6",7
"1114",3,"1","0",506,"FL",60,85,"11: 30-34","2: 25-49","-1: Missing","4: 65+",1,2,1,10,"1",5
"1115",3,"1","0",1096,"FL",0,100,"11: 30-34","2: 25-49","-1: Missing","4: 65+",1,3,11,40,"1",25
"1116",3,"1","0",2087,"FL",15,70,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,3,1,"2",21
"1117",3,"1","0",2352,"NH",60,40,"14","2: 25-49","-1: Missing","-1: Missing",1,3,9,23,"1",24
"1118",3,"1","0",2357,"FL",0,50,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,8,12,"1",25
"1119",3,"1","0",2390,"FL",0,85,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,8,30,"2",22
"1120",3,"1","0",2422,"FL",42,15,"14","2: 25-49","-1: Missing","-1: Missing",0,1,5,32,"1",9
"1121",3,"1","0",2689,"FL",60,30,"14","2: 25-49","-6: Missing","-1: Missing",1,3,2,11,"1",28
"1122",3,"1","0",2829,"FL",0,50,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,8,23,"6",1
"1123",3,"1","0",3089,"FL",40,60,"14","2: 25-49","-1: Missing","-1: Missing",1,3,10,3,"1",17
"1124",3,"1","0",3292,"FL",1,-99,"10","2: 25-49","-1: Missing","-1: Missing",1,3,6,5,"5",-9
"1125",3,"1","0",3298,"FL",42,89,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,2,12,"1",12
"1126",3,"1","0",3567,"NH",85,0,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",0,1,11,5,"1",5
"1127",3,"1","0",3913,"FL",0,85,"14","2: 25-49","-6: Missing","-1: Missing",1,3,7,2,"1",20
"1128",3,"1","0",3980,"FL",70,9,"14","2: 25-49","-1: Missing","-1: Missing",1,3,4,1,"1",14
"1129",3,"1","0",4055,"FL",30,100,"12:35-39","2: 25-49","-7: Missing","-1: Missing",0,2,5,3,"1",8
"1130",3,"1","0",4083,"FL",40,40,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,12,40,"2",5
"1131",3,"1","0",4327,"NH",85,0,"14","2: 25-49","-1: Missing","-1: Missing",1,3,12,11,"1",11
"1132",3,"1","0",4613,"FL",0,100,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,13,11,"1",19
"1133",3,"1","0",4695,"FL",0,85,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,4,2,1,"1",7
"1134",3,"1","0",4875,"FL",70,0,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,8,13,"1",13
"1135",3,"1","0",4949,"FL",70,0,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,9,4,"2",19
"1136",3,"1","0",4989,"FL",2,86,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,2,21,"5",5
"1138",3,"1","0",25,"LA",0,60,"13: 40-44","2: 25-49","-1: Missing","2: 35-50",1,3,7,40,"1",25
"1139",3,"1","0",194,"ID",70,15,"11: 30-34","2: 25-49","-1: Missing","2: 35-50",1,3,9,12,"5",21
"1140",3,"1","0",354,"ID",85,40,"14","2: 25-49","-1: Missing","3: 51-64",1,3,2,3,"1",7
"1141",3,"1","0",382,"ID",0,85,"14","2: 25-49","-1: Missing","2: 35-50",1,3,13,15,"1",8
"1142",3,"1","0",457,"ID",30,30,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,9,40,"1",9
"1143",3,"1","0",524,"AR",15,70,"12:35-39","2: 25-49","-1: Missing","4: 65+",1,3,5,2,"1",27
"1144",3,"1","0",544,"AR",15,70,"13: 40-44","2: 25-49","-1: Missing","4: 65+",1,3,5,10,"2",1
"1145",3,"1","0",559,"AR",0,100,"13: 40-44","2: 25-49","-1: Missing","4: 65+",1,3,4,4,"1",17
"1146",3,"1","0",564,"LA",15,15,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",0,1,9,25,"1",1
"1147",3,"1","0",595,"AR",15,0,"14","2: 25-49","-1: Missing","4: 65+",1,3,6,10,"1",26
"1148",3,"1","0",2217,"AR",15,70,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,2,8,9,"2",8
"1149",3,"1","0",2328,"LA",15,41,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,4,3,"1",22
"1150",3,"1","0",2369,"AR",0,70,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,6,1,"1",20
"1151",3,"1","0",3367,"ID",70,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,3,7,"1",22
"1152",3,"1","0",3448,"AR",85,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,6,10,"2",3
"1153",3,"1","0",4120,"ID",71,0,"14","2: 25-49","-1: Missing","-1: Missing",1,3,8,16,"2",11
"1154",3,"1","0",4577,"ID",-99,0,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,11,3,"1",13
"1155",3,"1","0",4742,"LA",80,12,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,12,40,"1",23
"1156",2,"1","0",4182,"RI",15,85,"14","2: 25-49","-1: Missing","-1: Missing",1,3,11,14,"1",19
"1157",2,"1","0",12,"NC",85,0,"14","2: 25-49","-6: Missing","4: 65+",1,3,3,6,"5",14
"1158",2,"1","0",45,"KS",0,70,"14","2: 25-49","-1: Missing","3: 51-64",1,3,5,5,"1",-9
"1159",2,"1","0",113,"NC",30,30,"14","2: 25-49","-1: Missing","4: 65+",1,3,13,7,"1",23
"1160",2,"1","0",216,"NC",0,0,"9:25-27,5","2: 25-49","-1: Missing","3: 51-64",1,3,10,40,"1",21
"1161",2,"1","0",279,"KS",50,40,"12:35-39","2: 25-49","-1: Missing","3: 51-64",1,3,12,40,"6",12
"1162",2,"1","0",344,"OK",70,0,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,11,40,"1",1
"1163",2,"1","0",415,"KS",70,30,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,3,1,"2",2
"1164",2,"1","0",511,"OK",30,85,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,9,7,"1",25
"1165",2,"1","0",666,"NC",60,0,"9:25-27,5","2: 25-49","-1: Missing","3: 51-64",1,3,3,23,"1",21
"1166",2,"1","0",733,"KS",60,0,"12:35-39","2: 25-49","-1: Missing","3: 51-64",0,1,4,2,"3",23
"1167",2,"1","0",832,"NC",0,100,"11: 30-34","2: 25-49","-1: Missing","4: 65+",1,3,8,7,"6",16
"1168",2,"1","0",1003,"KS",0,85,"14","2: 25-49","-1: Missing","3: 51-64",1,3,7,40,"5",14
"1169",2,"1","0",1072,"NC",95,96,"11: 30-34","2: 25-49","-1: Missing","3: 51-64",1,4,3,1,"1",26
"1170",2,"1","0",1089,"KS",25,25,"13: 40-44","2: 25-49","-6: Missing","3: 51-64",1,3,5,2,"1",20
"1171",2,"1","0",2007,"NC",90,0,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,8,18,"1",22
"1172",2,"1","0",2355,"NC",100,0,"10","2: 25-49","-1: Missing","-1: Missing",1,3,13,21,"1",1
"1173",2,"1","0",2565,"NC",70,0,"14","2: 25-49","-1: Missing","-1: Missing",1,3,13,40,"1",8
"1174",2,"1","0",2711,"KS",0,40,"12:35-39","2: 25-49","-1: Missing","-1: Missing",0,3,5,3,"3",27
"1175",2,"1","0",3172,"NC",87,0,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,1,1,"1",21
"1176",2,"1","0",3255,"SD",0,0,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,4,10,12,"1",24
"1177",2,"1","0",3402,"SD",1,60,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,8,6,"1",27
"1178",2,"1","0",3630,"SD",-99,70,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,6,20,"1",25
"1179",2,"1","0",3910,"NC",75,8,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,3,1,"1",14
"1180",2,"1","0",3974,"SD",4,39,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,11,40,"1",16
"1181",2,"1","0",4156,"NC",30,60,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,8,20,"1",22
"1182",2,"1","0",4219,"NC",1,70,"14","2: 25-49","-7: Missing","-1: Missing",0,1,3,26,"1",13
"1183",2,"1","0",4888,"NC",30,0,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,4,9,40,"1",21
"1184",2,"1","0",5043,"NC",40,60,"10","2: 25-49","-1: Missing","-1: Missing",1,3,1,20,"5",23
"1185",1,"1","0",35,"MA",40,40,"11: 30-34","2: 25-49","-1: Missing","3: 51-64",1,3,3,26,"1",10
"1186",1,"1","0",44,"NY",0,100,"14","2: 25-49","-1: Missing","3: 51-64",1,3,6,1,"1",15
"1187",1,"1","0",243,"NM",100,30,"13: 40-44","2: 25-49","-1: Missing","4: 65+",1,3,3,3,"1",11
"1188",1,"1","0",302,"MA",0,100,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,10,12,"1",19
"1189",1,"1","0",323,"MD",85,0,"14","2: 25-49","-1: Missing","2: 35-50",1,3,10,17,"1",26
"1190",1,"1","0",435,"NM",0,70,"12:35-39","2: 25-49","-1: Missing","3: 51-64",0,1,7,19,"1",1
"1191",1,"1","0",491,"CA",0,85,"12:35-39","2: 25-49","-1: Missing","3: 51-64",1,3,5,14,"2",24
"1192",1,"1","0",555,"CT",15,85,"9:25-27,5","2: 25-49","-1: Missing","4: 65+",1,3,10,14,"6",1
"1193",1,"1","0",612,"CA",60,15,"11: 30-34","2: 25-49","-1: Missing","3: 51-64",1,3,9,23,"1",25
"1194",1,"1","0",835,"PA",70,30,"13: 40-44","2: 25-49","-1: Missing","4: 65+",1,3,9,6,"1",11
"1195",1,"1","0",946,"CA",40,60,"11: 30-34","2: 25-49","-1: Missing","2: 35-50",1,3,4,34,"1",22
"1196",1,"1","0",1063,"NJ",50,30,"14","2: 25-49","-6: Missing","3: 51-64",1,3,9,30,"1",20
"1197",1,"1","0",2029,"CA",30,40,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,4,34,"2",9
"1198",1,"1","0",2039,"NY",15,60,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,10,17,"1",25
"1199",1,"1","0",2041,"ME",72,5,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,7,5,"1",24
"1200",1,"1","0",2090,"MA",0,85,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,9,16,"6",24
"1201",1,"1","0",2215,"NM",18,60,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,9,10,"1",18
"1202",1,"1","0",2250,"CA",15,85,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,2,18,"2",15
"1203",1,"1","0",2298,"CO",80,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,9,1,"1",14
"1204",1,"1","0",2315,"IA",0,85,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,3,1,"1",24
"1205",1,"1","0",2323,"IA",0,100,"13: 40-44","2: 25-49","-6: Missing","-1: Missing",1,2,8,20,"1",14
"1206",1,"1","0",2363,"NV",100,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,11,40,"2",10
"1207",1,"1","0",2424,"CA",0,70,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,9,30,"1",25
"1208",1,"1","0",2449,"MD",0,100,"14","2: 25-49","-1: Missing","-1: Missing",1,3,11,40,"1",22
"1209",1,"1","0",2465,"MA",100,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,2,9,"1",9
"1210",1,"1","0",2472,"OR",0,100,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,8,9,"1",23
"1211",1,"1","0",2489,"MA",2,85,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,9,22,"1",27
"1212",1,"1","0",2520,"PA",32,61,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,7,10,"2",13
"1213",1,"1","0",2544,"NY",0,85,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,7,19,"1",23
"1214",1,"1","0",2577,"OR",16,71,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,12,40,"1",8
"1215",1,"1","0",2598,"NM",60,50,"10","2: 25-49","-6: Missing","-1: Missing",1,3,12,8,"1",15
"1216",1,"1","0",2628,"NV",61,46,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,13,40,"1",5
"1217",1,"1","0",2639,"PA",3,70,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",0,1,8,40,"1",21
"1218",1,"1","0",2647,"NM",0,70,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,4,4,5,"2",4
"1219",1,"1","0",2738,"DE",0,100,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",0,3,13,40,"1",12
"1220",1,"1","0",2774,"CA",30,0,"11: 30-34","2: 25-49","-6: Missing","-1: Missing",0,3,3,1,"3",26
"1221",1,"1","0",2828,"CA",0,85,"13: 40-44","2: 25-49","-6: Missing","-1: Missing",1,3,4,9,"1",9
"1222",1,"1","0",2904,"CA",0,85,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",0,3,5,8,"1",27
"1223",1,"1","0",2924,"CA",0,72,"14","2: 25-49","-1: Missing","-1: Missing",1,4,-2,-9,"1",-9
"1224",1,"1","0",2926,"PA",55,0,"12:35-39","2: 25-49","-6: Missing","-1: Missing",1,3,10,10,"1",5
"1225",1,"1","0",2996,"NY",50,30,"12:35-39","2: 25-49","-1: Missing","-1: Missing",0,3,5,1,"1",13
"1226",1,"1","0",3021,"PA",18,71,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,11,30,"1",15
"1227",1,"1","0",3121,"CA",15,15,"9:25-27,5","2: 25-49","-6: Missing","-1: Missing",1,3,6,39,"2",9
"1228",1,"1","0",3201,"NY",15,30,"13: 40-44","2: 25-49","-6: Missing","-1: Missing",0,1,7,5,"1",21
"1229",1,"1","0",3277,"CT",4,93,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,9,40,"2",24
"1230",1,"1","0",3289,"MA",40,15,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,4,3,"2",2
"1233",1,"1","0",3491,"MD",16,16,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,10,19,"1",16
"1234",1,"1","0",3513,"NY",0,90,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",0,1,-2,1,"1",21
"1235",1,"1","0",3633,"NY",15,0,"14","2: 25-49","-1: Missing","-1: Missing",0,1,4,32,"2",3
"1236",1,"1","0",3690,"CO",0,60,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,7,13,"1",22
"1237",1,"1","0",3718,"CO",61,31,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,8,17,"5",22
"1238",1,"1","0",3803,"IA",70,0,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,13,40,"1",7
"1239",1,"1","0",3827,"PA",0,61,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,2,4,"1",7
"1240",1,"1","0",4012,"ME",3,60,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,12,30,"1",-9
"1241",1,"1","0",4068,"NV",50,0,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,13,39,"1",14
"1242",1,"1","0",4072,"CA",15,61,"14","2: 25-49","-1: Missing","-1: Missing",1,3,2,1,"1",1
"1243",1,"1","0",4113,"NY",60,0,"10","2: 25-49","-1: Missing","-1: Missing",1,3,1,13,"1",24
"1244",1,"1","0",4117,"CA",0,70,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,4,3,"1",28
"1245",1,"1","0",4119,"CA",0,30,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,4,11,17,"2",17
"1246",1,"1","0",4179,"NY",3,86,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,5,8,"1",22
"1247",1,"1","0",4185,"PA",0,70,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,7,16,"1",27
"1248",1,"1","0",4196,"NY",80,5,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,4,2,"1",15
"1249",1,"1","0",4234,"OR",97,0,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,2,3,11,"2",1
"1250",1,"1","0",4243,"NV",1,99,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,8,1,"6",1
"1251",1,"1","0",4265,"IA",0,90,"9:25-27,5","2: 25-49","-6: Missing","-1: Missing",0,2,2,1,"6",11
"1252",1,"1","0",4426,"NY",0,100,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",0,1,6,1,"1",21
"1253",1,"1","0",4456,"MA",15,70,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,10,29,"1",7
"1254",1,"1","0",4461,"CA",15,60,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,6,9,"5",15
"1255",1,"1","0",4508,"PA",0,30,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,6,4,"1",11
"1256",1,"1","0",4523,"PA",78,9,"14","2: 25-49","-1: Missing","-1: Missing",1,3,1,8,"5",13
"1257",1,"1","0",4572,"PA",0,100,"14","2: 25-49","-1: Missing","-1: Missing",1,3,13,17,"1",24
"1258",1,"1","0",4589,"NY",85,60,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,7,8,"1",25
"1259",1,"1","0",4597,"PA",30,70,"14","2: 25-49","-1: Missing","-1: Missing",1,3,10,18,"1",17
"1260",1,"1","0",4608,"CO",1,67,"14","2: 25-49","-1: Missing","-1: Missing",1,3,4,3,"1",15
"1261",1,"1","0",4644,"OR",0,70,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",0,3,5,37,"5",5
"1262",1,"1","0",4650,"CA",0,85,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,11,1,"1",13
"1263",1,"1","0",4664,"CA",0,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,2,5,1,"3",21
"1264",1,"1","0",4728,"PA",0,85,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,6,40,"1",22
"1265",1,"1","0",4808,"PA",15,60,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",0,1,13,5,"1",5
"1266",1,"1","0",4886,"CO",60,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,4,13,21,"1",7
"1267",1,"1","0",4902,"NJ",0,100,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,8,4,"1",12
"1268",1,"1","0",4914,"NY",1,76,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,5,30,"1",20
"1269",1,"1","0",4941,"IA",15,70,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,12,10,"1",-9
"1270",1,"1","0",4943,"PA",85,70,"14","2: 25-49","-1: Missing","-1: Missing",1,3,11,38,"1",11
"1271",1,"1","0",5049,"IA",0,95,"14","2: 25-49","-1: Missing","-1: Missing",1,2,11,9,"3",21
"1272",1,"1","0",5056,"CA",0,85,"14","2: 25-49","-1: Missing","-1: Missing",1,3,7,11,"1",25
"1273",1,"1","0",5070,"NY",50,85,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",0,1,1,1,"5",15
"1274",1,"1","0",711,"AZ",50,15,"14","2: 25-49","-1: Missing","4: 65+",1,3,5,16,"1",23
"1275",1,"1","0",924,"AZ",0,60,"11: 30-34","2: 25-49","-1: Missing","4: 65+",1,4,5,2,"1",26
"1276",1,"1","0",933,"AZ",0,60,"9:25-27,5","2: 25-49","-1: Missing","4: 65+",1,3,1,19,"1",18
"1277",1,"1","0",2076,"AZ",70,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,11,40,"1",24
"1278",1,"1","0",2235,"KY",0,0,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",0,3,-2,40,"4",15
"1279",1,"1","0",2455,"UT",60,0,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,9,40,"3",28
"1280",1,"1","0",2707,"WY",81,0,"14","2: 25-49","-1: Missing","-1: Missing",0,3,-2,-9,"1",-9
"1281",1,"1","0",3147,"UT",70,1,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,12,40,"1",24
"1282",1,"1","0",3344,"AZ",0,62,"14","2: 25-49","-1: Missing","-1: Missing",1,3,10,40,"1",21
"1283",1,"1","0",3377,"AZ",70,1,"14","2: 25-49","-1: Missing","-1: Missing",1,3,5,1,"1",19
"1284",1,"1","0",3473,"AZ",30,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,9,17,"1",1
"1285",1,"1","0",3478,"KY",70,30,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",0,1,5,11,"1",21
"1286",1,"1","0",3517,"AZ",41,2,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,12,37,"1",21
"1287",1,"1","0",3552,"AZ",100,0,"10","2: 25-49","-1: Missing","-1: Missing",1,3,8,16,"6",7
"1288",1,"1","0",3576,"WV",15,85,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",0,3,-2,21,"1",-9
"1289",1,"1","0",3929,"KY",85,0,"14","2: 25-49","-1: Missing","-1: Missing",1,4,9,5,"5",-9
"1290",1,"1","0",4056,"KY",17,73,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,2,11,1,"1",23
"1291",1,"1","0",4069,"AZ",85,0,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,3,3,"2",1
"1292",1,"1","0",4090,"NE",60,15,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",1,3,11,3,"2",5
"1293",1,"1","0",4377,"AZ",50,50,"14","2: 25-49","-1: Missing","-1: Missing",1,3,3,4,"1",20
"1294",1,"1","0",4935,"KY",70,0,"14","2: 25-49","-1: Missing","-1: Missing",1,3,9,1,"1",17
"1295",1,"1","0",5024,"KY",52,86,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,12,3,"2",5
"1665",3,"0","0",220,"FL",50,0,"9:25-27,5","2: 25-49","-1: Missing","2: 35-50",1,3,4,13,"1",22
"1666",3,"0","0",627,"FL",85,0,"9:25-27,5","2: 25-49","-1: Missing","4: 65+",1,3,9,11,"1",15
"1667",3,"0","0",830,"NH",70,0,"11: 30-34","2: 25-49","-1: Missing","3: 51-64",0,3,8,4,"1",26
"1668",3,"0","0",2389,"NH",40,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,12,40,"1",17
"1669",3,"0","0",2634,"FL",100,2,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,8,29,"1",11
"1670",3,"0","0",2871,"NH",100,1,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",0,2,9,1,"1",1
"1671",3,"0","0",2967,"NH",51,1,"12:35-39","2: 25-49","-1: Missing","-1: Missing",0,1,12,3,"1",1
"1672",3,"0","0",3903,"FL",60,0,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,12,40,"1",7
"1673",3,"0","0",4197,"FL",70,0,"14","2: 25-49","-1: Missing","-1: Missing",0,1,9,40,"1",5
"1674",3,"0","0",4276,"FL",85,0,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,12,40,"5",17
"1675",3,"0","0",4348,"FL",70,0,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,7,8,"5",14
"1676",3,"0","0",4785,"FL",85,0,"14","2: 25-49","-1: Missing","-1: Missing",1,3,3,1,"5",9
"1677",3,"0","0",1,"LA",0,85,"13: 40-44","2: 25-49","-1: Missing","3: 51-64",1,3,11,7,"1",3
"1678",3,"0","0",11,"LA",0,50,"11: 30-34","2: 25-49","-6: Missing","3: 51-64",1,3,6,40,"1",21
"1679",3,"0","0",385,"ID",0,85,"9:25-27,5","2: 25-49","-1: Missing","3: 51-64",1,3,13,40,"1",22
"1680",3,"0","0",617,"AR",15,85,"9:25-27,5","2: 25-49","-1: Missing","4: 65+",1,3,5,35,"1",1
"1681",3,"0","0",719,"LA",50,50,"14","2: 25-49","-1: Missing","2: 35-50",0,3,1,1,"3",1
"1682",3,"0","0",807,"ID",40,50,"13: 40-44","2: 25-49","-1: Missing","2: 35-50",1,3,5,2,"2",11
"1683",3,"0","0",1091,"AR",0,70,"13: 40-44","2: 25-49","-6: Missing","4: 65+",1,3,7,16,"3",27
"1684",3,"0","0",1128,"ID",0,60,"14","2: 25-49","-1: Missing","3: 51-64",1,2,8,28,"1",3
"1685",3,"0","0",1154,"LA",0,100,"13: 40-44","2: 25-49","-1: Missing","2: 35-50",0,1,10,2,"1",3
"1686",3,"0","0",1179,"AR",0,0,"14","2: 25-49","-1: Missing","4: 65+",1,3,8,17,"1",28
"1687",3,"0","0",2675,"ID",1,100,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,7,11,"1",27
"1688",3,"0","0",2897,"LA",0,100,"9:25-27,5","2: 25-49","-1: Missing","-1: Missing",0,1,3,16,"5",3
"1689",3,"0","0",3012,"LA",32,61,"12:35-39","2: 25-49","-1: Missing","-1: Missing",1,3,11,30,"1",24
"1690",3,"0","0",3984,"LA",15,85,"14","2: 25-49","-6: Missing","-1: Missing",1,3,9,21,"5",21
"1691",3,"0","0",4556,"LA",4,49,"14","2: 25-49","-1: Missing","-1: Missing",1,3,7,40,"1",1
"1692",3,"0","0",4758,"LA",40,70,"14","2: 25-49","-6: Missing","-1: Missing",1,3,8,5,"1",25
"1693",2,"0","0",120,"NC",40,60,"14","2: 25-49","-1: Missing","3: 51-64",1,3,7,40,"1",5
"1694",2,"0","0",147,"NC",30,70,"11: 30-34","2: 25-49","-6: Missing","4: 65+",1,3,4,2,"2",27
"1695",2,"0","0",280,"OK",0,50,"9:25-27,5","2: 25-49","-1: Missing","3: 51-64",1,2,4,30,"2",11
"1696",2,"0","0",485,"KS",0,70,"11: 30-34","2: 25-49","-6: Missing","3: 51-64",1,3,11,21,"1",25
"1697",2,"0","0",591,"KS",30,85,"9:25-27,5","2: 25-49","-1: Missing","3: 51-64",1,3,4,26,"5",18
"1698",2,"0","0",809,"OK",0,85,"11: 30-34","2: 25-49","-1: Missing","3: 51-64",1,3,9,34,"1",27
"1699",2,"0","0",861,"OK",0,0,"12:35-39","2: 25-49","-1: Missing","3: 51-64",0,1,1,2,"5",22
"1700",2,"0","0",899,"NC",15,70,"12:35-39","2: 25-49","-1: Missing","4: 65+",1,3,8,40,"1",11
"1701",2,"0","0",909,"OK",60,30,"14","2: 25-49","-1: Missing","3: 51-64",1,3,9,18,"1",19
"1702",2,"0","0",2211,"NC",0,70,"14","2: 25-49","-6: Missing","-1: Missing",1,3,13,3,"1",27
"1703",2,"0","0",2524,"OK",0,60,"14","2: 25-49","-1: Missing","-1: Missing",1,3,3,20,"1",2
"1704",2,"0","0",2649,"NC",0,60,"13: 40-44","2: 25-49","-1: Missing","-1: Missing",1,3,6,7,"5",14
"1705",2,"0","0",2848,"KS",0,70,"11: 30-34","2: 25-49","-1: Missing","-1: Missing",1,3,2,2,"1",15
